plot 0,0 -1.08019	0.430061	998.913	1.91324	483.378	875.946	
plot 0,0 -1.0247	0.44272	998.968	1.9272	483.551	875.833	
plot 0,0 -0.967994	0.448331	999.024	1.93427	483.706	875.71	
plot 0,0 -0.910954	0.446787	999.08	1.93436	483.84	875.579	
plot 0,0 -0.854482	0.438095	999.136	1.92746	483.951	875.442	
plot 0,0 -0.799473	0.422373	999.19	1.91371	484.035	875.301	
plot 0,0 -0.746799	0.399849	999.242	1.89333	484.091	875.16	
plot 0,0 -0.697298	0.370863	999.291	1.86666	484.118	875.021	
plot 0,0 -0.651761	0.335856	999.336	1.83413	484.116	874.887	
plot 0,0 -0.610917	0.295363	999.376	1.79626	484.082	874.759	
plot 0,0 -0.575424	0.250011	999.411	1.75368	484.019	874.641	
plot 0,0 -0.545856	0.200503	999.44	1.70707	483.926	874.535	
plot 0,0 -0.522696	0.147611	999.463	1.6572	483.805	874.442	
plot 0,0 -0.506327	0.0921604	999.479	1.60486	483.657	874.364	
plot 0,0 -0.497025	0.0350213	999.488	1.55092	483.484	874.304	
plot 0,0 -0.494955	-0.0229083	999.49	1.49624	483.288	874.261	
plot 0,0 -0.500168	-0.0807155	999.484	1.44174	483.073	874.238	
plot 0,0 -0.512602	-0.137487	999.472	1.38829	482.842	874.234	
plot 0,0 -0.532078	-0.192323	999.452	1.33677	482.598	874.25	
plot 0,0 -0.558307	-0.244352	999.426	1.28805	482.344	874.286	
plot 0,0 -0.590893	-0.292746	999.394	1.24292	482.086	874.342	
plot 0,0 -0.629336	-0.336731	999.356	1.20214	481.826	874.417	
plot 0,0 -0.673045	-0.3756	999.312	1.1664	481.568	874.511	
plot 0,0 -0.721344	-0.408726	999.264	1.13631	481.317	874.621	
plot 0,0 -0.773479	-0.435572	999.213	1.11239	481.076	874.746	
plot 0,0 -0.828639	-0.455697	999.158	1.09506	480.85	874.885	
plot 0,0 -0.88596	-0.468766	999.101	1.08467	480.642	875.035	
plot 0,0 -0.944541	-0.474555	999.043	1.0814	480.455	875.195	
plot 0,0 -1.00346	-0.472953	998.985	1.08538	480.292	875.362	
plot 0,0 -1.06179	-0.463967	998.927	1.09659	480.156	875.533	
plot 0,0 -1.1186	-0.44772	998.871	1.11491	480.049	875.706	
plot 0,0 -1.173	-0.424451	998.817	1.14009	479.973	875.878	
plot 0,0 -1.22412	-0.394508	998.767	1.1718	479.93	876.048	
plot 0,0 -1.27114	-0.358349	998.72	1.20957	479.92	876.211	
plot 0,0 -1.31331	-0.316528	998.678	1.25288	479.944	876.366	
plot 0,0 -1.34995	-0.269692	998.642	1.30107	480.001	876.51	
plot 0,0 -1.38048	-0.218567	998.612	1.35344	480.092	876.641	
plot 0,0 -1.40438	-0.163951	998.589	1.40921	480.214	876.757	
plot 0,0 -1.42127	-0.106698	998.572	1.46753	480.367	876.857	
plot 0,0 -1.43086	-0.0477046	998.563	1.52753	480.548	876.937	
plot 0,0 -1.43299	0.0121008	998.561	1.5883	480.755	876.998	
plot 0,0 -1.42759	0.071776	998.566	1.64892	480.985	877.038	
plot 0,0 -1.41475	0.130378	998.579	1.70846	481.235	877.057	
plot 0,0 -1.39463	0.186978	998.599	1.76601	481.502	877.053	
plot 0,0 -1.36754	0.240677	998.626	1.82071	481.781	877.028	
plot 0,0 -1.3339	0.29062	998.659	1.8717	482.069	876.981	
plot 0,0 -1.29421	0.336009	998.698	1.91822	482.363	876.913	
plot 0,0 -1.24908	0.376114	998.743	1.95956	482.657	876.825	
plot 0,0 -1.19923	0.41029	998.792	1.99508	482.948	876.717	
plot 0,0 -1.14541	0.437982	998.846	2.02424	483.232	876.592	
plot 0,0 -1.08848	0.458736	998.902	2.0466	483.505	876.452	
plot 0,0 -1.02933	0.472207	998.961	2.06184	483.763	876.297	
plot 0,0 -0.968872	0.478164	999.02	2.06972	484.004	876.131	
plot 0,0 -0.908073	0.476495	999.08	2.07015	484.224	875.956	
plot 0,0 -0.847888	0.467206	999.14	2.06313	484.42	875.775	
plot 0,0 -0.789269	0.450426	999.198	2.04879	484.59	875.589	
plot 0,0 -0.733146	0.426401	999.253	2.02737	484.732	875.401	
plot 0,0 -0.680412	0.395494	999.305	1.99925	484.845	875.215	
plot 0,0 -0.631908	0.358174	999.353	1.96487	484.927	875.033	
plot 0,0 -0.588411	0.315015	999.396	1.92481	484.979	874.857	
plot 0,0 -0.550619	0.266686	999.433	1.87972	485	874.69	
plot 0,0 -0.519144	0.213936	999.464	1.83034	484.99	874.534	
plot 0,0 -0.494498	0.157588	999.488	1.77748	484.952	874.391	
plot 0,0 -0.477088	0.098523	999.506	1.722	484.885	874.264	
plot 0,0 -0.467206	0.0376672	999.515	1.6648	484.793	874.153	
plot 0,0 -0.465027	-0.0240226	999.517	1.60683	484.678	874.06	
plot 0,0 -0.470603	-0.085574	999.511	1.54904	484.542	873.986	
plot 0,0 -0.483866	-0.146015	999.498	1.49237	484.388	873.932	
plot 0,0 -0.504625	-0.204387	999.477	1.43778	484.221	873.899	
plot 0,0 -0.53257	-0.259764	999.449	1.38615	484.043	873.886	
plot 0,0 -0.567278	-0.311265	999.415	1.33836	483.858	873.893	
plot 0,0 -0.608216	-0.358065	999.374	1.29521	483.671	873.92	
plot 0,0 -0.654753	-0.399415	999.328	1.25742	483.486	873.965	
plot 0,0 -0.706167	-0.434649	999.277	1.22566	483.306	874.029	
plot 0,0 -0.761659	-0.463194	999.222	1.20046	483.136	874.108	
plot 0,0 -0.820362	-0.484585	999.164	1.1823	482.98	874.202	
plot 0,0 -0.881355	-0.498466	999.103	1.17151	482.84	874.308	
plot 0,0 -0.943682	-0.504599	999.042	1.16832	482.721	874.424	
plot 0,0 -1.00636	-0.50287	998.98	1.17284	482.626	874.549	
plot 0,0 -1.0684	-0.493287	998.918	1.18506	482.557	874.678	
plot 0,0 -1.12883	-0.475982	998.858	1.20484	482.517	874.811	
plot 0,0 -1.18668	-0.45121	998.801	1.23193	482.507	874.944	
plot 0,0 -1.24103	-0.419345	998.747	1.26597	482.53	875.074	
plot 0,0 -1.29101	-0.380872	998.698	1.30646	482.586	875.199	
plot 0,0 -1.33584	-0.336385	998.654	1.35283	482.677	875.317	
plot 0,0 -1.37478	-0.286571	998.615	1.4044	482.8	875.424	
plot 0,0 -1.40721	-0.232204	998.583	1.46041	482.958	875.519	
plot 0,0 -1.4326	-0.174132	998.558	1.52003	483.147	875.599	
plot 0,0 -1.45053	-0.113264	998.54	1.58236	483.368	875.663	
plot 0,0 -1.4607	-0.0505543	998.53	1.64647	483.617	875.709	
plot 0,0 -1.46293	0.0130109	998.528	1.7114	483.892	875.735	
plot 0,0 -1.45717	0.0764297	998.534	1.77615	484.192	875.74	
plot 0,0 -1.4435	0.1387	998.548	1.83976	484.512	875.723	
plot 0,0 -1.4221	0.198836	998.569	1.90125	484.848	875.684	
plot 0,0 -1.39329	0.255882	998.598	1.95969	485.199	875.623	
plot 0,0 -1.35752	0.30893	998.633	2.01419	485.559	875.54	
plot 0,0 -1.31534	0.357133	998.675	2.06392	485.924	875.436	
plot 0,0 -1.26739	0.399718	998.722	2.10814	486.291	875.311	
plot 0,0 -1.21442	0.435999	998.775	2.14616	486.655	875.166	
plot 0,0 -1.15725	0.465389	998.832	2.17743	487.013	875.003	
plot 0,0 -1.09677	0.487407	998.891	2.20146	487.36	874.823	
plot 0,0 -1.03394	0.501688	998.954	2.21791	487.692	874.63	
plot 0,0 -0.969744	0.507988	999.017	2.22654	488.007	874.424	
plot 0,0 -0.905186	0.506189	999.081	2.22724	488.301	874.208	
plot 0,0 -0.841288	0.496301	999.144	2.22003	488.571	873.984	
plot 0,0 -0.77906	0.478461	999.206	2.20503	488.815	873.756	
plot 0,0 -0.71949	0.452933	999.265	2.18252	489.03	873.526	
plot 0,0 -0.663524	0.4201	999.32	2.15287	489.215	873.297	
plot 0,0 -0.612055	0.380466	999.371	2.11658	489.37	873.071	
plot 0,0 -0.565906	0.33464	999.416	2.07425	489.493	872.851	
plot 0,0 -0.525818	0.283331	999.456	2.02658	489.584	872.639	
plot 0,0 -0.492438	0.227338	999.489	1.97435	489.643	872.438	
plot 0,0 -0.46631	0.167533	999.514	1.91842	489.673	872.251	
plot 0,0 -0.447861	0.104852	999.533	1.8597	489.673	872.078	
plot 0,0 -0.437403	0.0402795	999.543	1.79917	489.647	871.922	
plot 0,0 -0.435117	-0.0251704	999.545	1.73782	489.595	871.785	
plot 0,0 -0.441059	-0.0904657	999.539	1.67665	489.522	871.667	
plot 0,0 -0.455154	-0.154575	999.525	1.61669	489.43	871.569	
plot 0,0 -0.477199	-0.216482	999.503	1.55892	489.322	871.492	
plot 0,0 -0.506862	-0.275206	999.473	1.5043	489.203	871.437	
plot 0,0 -0.543694	-0.329811	999.437	1.45376	489.075	871.402	
plot 0,0 -0.587129	-0.379425	999.393	1.40814	488.944	871.388	
plot 0,0 -0.636495	-0.423254	999.344	1.36821	488.812	871.393	
plot 0,0 -0.691028	-0.460592	999.29	1.33467	488.685	871.417	
plot 0,0 -0.749877	-0.490835	999.232	1.30811	488.566	871.458	
plot 0,0 -0.812123	-0.513488	999.17	1.28901	488.459	871.515	
plot 0,0 -0.876791	-0.528178	999.106	1.27772	488.368	871.585	
plot 0,0 -0.942864	-0.534653	999.041	1.2745	488.297	871.666	
plot 0,0 -1.0093	-0.532794	998.975	1.27946	488.248	871.756	
plot 0,0 -1.07506	-0.52261	998.91	1.29257	488.225	871.853	
plot 0,0 -1.13909	-0.504244	998.846	1.31371	488.23	871.954	
plot 0,0 -1.20039	-0.477967	998.786	1.3426	488.265	872.056	
plot 0,0 -1.25797	-0.444176	998.729	1.37884	488.331	872.157	
plot 0,0 -1.31092	-0.403389	998.676	1.42193	488.431	872.253	
plot 0,0 -1.3584	-0.356233	998.629	1.47124	488.564	872.343	
plot 0,0 -1.39963	-0.303439	998.589	1.52607	488.731	872.423	
plot 0,0 -1.43397	-0.245828	998.555	1.58559	488.931	872.491	
plot 0,0 -1.46084	-0.184299	998.528	1.64894	489.164	872.546	
plot 0,0 -1.4798	-0.119815	998.509	1.71515	489.427	872.584	
plot 0,0 -1.49055	-0.0533882	998.499	1.78324	489.719	872.604	
plot 0,0 -1.49289	0.0139369	998.497	1.85219	490.038	872.606	
plot 0,0 -1.48677	0.0810991	998.503	1.92095	490.381	872.586	
plot 0,0 -1.47225	0.147037	998.517	1.98848	490.745	872.545	
plot 0,0 -1.44957	0.210707	998.54	2.05376	491.127	872.482	
plot 0,0 -1.41905	0.271099	998.57	2.11581	491.522	872.396	
plot 0,0 -1.38115	0.32725	998.608	2.17367	491.927	872.288	
plot 0,0 -1.33647	0.378266	998.652	2.22647	492.338	872.158	
plot 0,0 -1.28569	0.423328	998.703	2.27342	492.75	872.007	
plot 0,0 -1.2296	0.461713	998.758	2.3138	493.16	871.837	
plot 0,0 -1.16907	0.492798	998.818	2.34702	493.564	871.647	
plot 0,0 -1.10505	0.516077	998.882	2.37257	493.957	871.441	
plot 0,0 -1.03855	0.531165	998.947	2.39008	494.335	871.22	
plot 0,0 -0.970605	0.537805	999.015	2.3993	494.696	870.986	
plot 0,0 -0.902288	0.535875	999.082	2.40012	495.036	870.741	
plot 0,0 -0.834678	0.525385	999.149	2.39255	495.351	870.489	
plot 0,0 -0.768842	0.506482	999.214	2.37674	495.639	870.231	
plot 0,0 -0.705826	0.479446	999.277	2.35296	495.899	869.971	
plot 0,0 -0.646629	0.444687	999.335	2.32163	496.128	869.712	
plot 0,0 -0.592197	0.402736	999.389	2.28326	496.324	869.455	
plot 0,0 -0.543398	0.35424	999.437	2.23849	496.489	869.204	
plot 0,0 -0.501016	0.299951	999.479	2.18807	496.62	868.962	
plot 0,0 -0.465734	0.240712	999.514	2.13282	496.719	868.73	
plot 0,0 -0.438125	0.177449	999.541	2.07365	496.786	868.512	
plot 0,0 -0.418641	0.111153	999.56	2.01154	496.823	868.309	
plot 0,0 -0.407609	0.0428621	999.571	1.9475	496.831	868.123	
plot 0,0 -0.405219	-0.026348	999.573	1.88259	496.813	867.955	
plot 0,0 -0.41153	-0.0953867	999.567	1.81788	496.771	867.808	
plot 0,0 -0.426461	-0.163164	999.552	1.75444	496.708	867.681	
plot 0,0 -0.449793	-0.228605	999.529	1.69332	496.628	867.576	
plot 0,0 -0.481178	-0.290674	999.498	1.63553	496.535	867.494	
plot 0,0 -0.520136	-0.348382	999.459	1.58206	496.432	867.432	
plot 0,0 -0.56607	-0.400808	999.413	1.53379	496.323	867.393	
plot 0,0 -0.618268	-0.447113	999.362	1.49154	496.213	867.374	
plot 0,0 -0.67592	-0.486552	999.304	1.45605	496.105	867.375	
plot 0,0 -0.738128	-0.518489	999.243	1.42794	496.003	867.394	
plot 0,0 -0.803918	-0.542403	999.177	1.40771	495.912	867.43	
plot 0,0 -0.87226	-0.557898	999.11	1.39574	495.836	867.48	
plot 0,0 -0.94208	-0.564713	999.041	1.3923	495.778	867.544	
plot 0,0 -1.01228	-0.56272	998.971	1.3975	495.741	867.617	
plot 0,0 -1.08175	-0.551932	998.902	1.41133	495.729	867.698	
plot 0,0 -1.14939	-0.532502	998.835	1.43363	495.744	867.785	
plot 0,0 -1.21413	-0.504717	998.771	1.46412	495.788	867.874	
plot 0,0 -1.27494	-0.468998	998.711	1.50238	495.863	867.962	
plot 0,0 -1.33086	-0.425893	998.656	1.54787	495.97	868.047	
plot 0,0 -1.38098	-0.376066	998.606	1.59993	496.111	868.127	
plot 0,0 -1.42451	-0.32029	998.563	1.65781	496.284	868.198	
plot 0,0 -1.46074	-0.259434	998.527	1.72066	496.491	868.257	
plot 0,0 -1.48909	-0.194446	998.499	1.78752	496.73	868.304	
plot 0,0 -1.50909	-0.126346	998.48	1.85742	496.999	868.335	
plot 0,0 -1.52041	-0.0562016	998.468	1.92929	497.298	868.349	
plot 0,0 -1.52286	0.0148837	998.466	2.00205	497.624	868.344	
plot 0,0 -1.51636	0.0857892	998.473	2.07461	497.973	868.318	
plot 0,0 -1.50101	0.155395	998.488	2.14586	498.344	868.271	
plot 0,0 -1.47704	0.222598	998.512	2.21473	498.732	868.202	
plot 0,0 -1.44479	0.286334	998.544	2.28016	499.135	868.111	
plot 0,0 -1.40477	0.345587	998.584	2.34117	499.547	867.997	
plot 0,0 -1.35759	0.399414	998.631	2.39683	499.966	867.861	
plot 0,0 -1.30398	0.446951	998.684	2.4463	500.386	867.704	
plot 0,0 -1.24477	0.487436	998.742	2.48883	500.804	867.527	
plot 0,0 -1.18088	0.520214	998.806	2.52377	501.216	867.331	
plot 0,0 -1.11332	0.544752	998.873	2.55062	501.617	867.117	
plot 0,0 -1.04314	0.560644	998.942	2.56897	502.003	866.889	
plot 0,0 -0.971449	0.567622	999.013	2.57857	502.372	866.646	
plot 0,0 -0.899373	0.565556	999.085	2.57929	502.719	866.394	
plot 0,0 -0.828049	0.554461	999.155	2.57114	503.041	866.133	
plot 0,0 -0.758606	0.534493	999.224	2.55429	503.336	865.866	
plot 0,0 -0.692145	0.505948	999.29	2.52904	503.601	865.597	
plot 0,0 -0.62972	0.469259	999.352	2.49579	503.834	865.327	
plot 0,0 -0.572326	0.424989	999.409	2.45513	504.035	865.061	
plot 0,0 -0.520879	0.373821	999.46	2.4077	504.202	864.8	
plot 0,0 -0.476205	0.316549	999.504	2.35431	504.335	864.547	
plot 0,0 -0.439024	0.254064	999.54	2.29582	504.434	864.306	
plot 0,0 -0.409936	0.187342	999.569	2.23319	504.5	864.078	
plot 0,0 -0.38942	0.117429	999.589	2.16745	504.534	863.865	
plot 0,0 -0.377816	0.0454203	999.601	2.09968	504.538	863.67	
plot 0,0 -0.375326	-0.0275499	999.603	2.031	504.514	863.494	
plot 0,0 -0.382009	-0.100332	999.596	1.96252	504.464	863.338	
plot 0,0 -0.397777	-0.171776	999.581	1.89538	504.392	863.205	
plot 0,0 -0.4224	-0.240751	999.556	1.83069	504.301	863.093	
plot 0,0 -0.455508	-0.306162	999.523	1.76951	504.195	863.005	
plot 0,0 -0.496596	-0.366971	999.483	1.71288	504.077	862.939	
plot 0,0 -0.54503	-0.422207	999.434	1.66174	503.951	862.896	
plot 0,0 -0.600062	-0.470986	999.38	1.61695	503.822	862.875	
plot 0,0 -0.660835	-0.512525	999.32	1.57929	503.694	862.875	
plot 0,0 -0.726402	-0.546153	999.255	1.5494	503.57	862.894	
plot 0,0 -0.795738	-0.571324	999.186	1.52782	503.456	862.931	
plot 0,0 -0.867755	-0.587622	999.114	1.51495	503.355	862.985	
plot 0,0 -0.941321	-0.594772	999.042	1.51107	503.27	863.052	
plot 0,0 -1.01528	-0.592643	998.968	1.51629	503.206	863.131	
plot 0,0 -1.08846	-0.581249	998.896	1.5306	503.165	863.219	
plot 0,0 -1.15971	-0.560751	998.825	1.55385	503.15	863.313	
plot 0,0 -1.22789	-0.531455	998.758	1.58571	503.163	863.412	
plot 0,0 -1.29193	-0.493805	998.694	1.62576	503.206	863.51	
plot 0,0 -1.35081	-0.44838	998.636	1.67343	503.282	863.607	
plot 0,0 -1.40358	-0.39588	998.584	1.72801	503.39	863.699	
plot 0,0 -1.4494	-0.33712	998.539	1.78872	503.53	863.784	
plot 0,0 -1.48753	-0.273016	998.501	1.85465	503.704	863.858	
plot 0,0 -1.51736	-0.204569	998.472	1.92482	503.909	863.92	
plot 0,0 -1.53839	-0.132852	998.451	1.99816	504.145	863.967	
plot 0,0 -1.55028	-0.0589889	998.439	2.07358	504.411	863.997	
plot 0,0 -1.55282	0.0158567	998.437	2.14993	504.703	864.009	
plot 0,0 -1.54595	0.0905053	998.444	2.22606	505.02	864.001	
plot 0,0 -1.52977	0.163778	998.46	2.3008	505.358	863.971	
plot 0,0 -1.5045	0.234514	998.485	2.37302	505.714	863.92	
